ts_ms,raw_hex,driver_id,pos_rad,vel_rad_s,tau_Nm,pos_raw_i16,vel_raw_s12,tau_raw_s12
1754832233940,01 5F 70 80 07 E5,1,9.320353,-65.031754,17.771373,24432,-2048,2021
1754832233952,01 5F 70 80 07 E5,1,9.320353,-65.031754,17.771373,24432,-2048,2021
1754832233967,01 5F 70 80 07 E5,1,9.320353,-65.031754,17.771373,24432,-2048,2021
1754832233984,01 5F 70 80 07 E5,1,9.320353,-65.031754,17.771373,24432,-2048,2021
1754832233996,01 5F 70 80 07 E5,1,9.320353,-65.031754,17.771373,24432,-2048,2021
1754832234007,01 5F 70 80 07 F4,1,9.320353,-65.031754,17.903273,24432,-2048,2036
1754832234019,01 5F 70 80 07 F4,1,9.320353,-65.031754,17.903273,24432,-2048,2036
1754832234031,01 5F 70 80 07 F4,1,9.320353,-65.031754,17.903273,24432,-2048,2036
1754832234043,01 5F 70 80 07 F4,1,9.320353,-65.031754,17.903273,24432,-2048,2036
1754832234056,01 5F 70 80 07 F4,1,9.320353,-65.031754,17.903273,24432,-2048,2036
1754832234068,01 5F 70 80 07 F4,1,9.320353,-65.031754,17.903273,24432,-2048,2036
1754832234080,01 5F 70 80 07 F4,1,9.320353,-65.031754,17.903273,24432,-2048,2036
1754832234093,01 5F 70 80 07 F4,1,9.320353,-65.031754,17.903273,24432,-2048,2036
1754832234106,01 5F 70 80 07 C1,1,9.320353,-65.031754,17.454812,24432,-2048,1985
1754832234118,01 5F 70 80 07 C1,1,9.320353,-65.031754,17.454812,24432,-2048,1985
1754832234131,01 5F 70 80 07 C1,1,9.320353,-65.031754,17.454812,24432,-2048,1985
1754832234143,01 5F 70 80 07 C1,1,9.320353,-65.031754,17.454812,24432,-2048,1985
1754832234156,01 5F 70 80 07 C1,1,9.320353,-65.031754,17.454812,24432,-2048,1985
1754832234168,01 5F 70 80 07 C1,1,9.320353,-65.031754,17.454812,24432,-2048,1985
1754832234181,01 5F 70 80 07 C1,1,9.320353,-65.031754,17.454812,24432,-2048,1985
1754832234194,01 5F 70 80 07 C1,1,9.320353,-65.031754,17.454812,24432,-2048,1985
1754832234206,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832234218,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832234231,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832234246,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832234259,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832234271,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832234285,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832234297,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832234309,01 5F 70 80 08 CD,1,9.320353,-65.031754,-16.206155,24432,-2048,-1843
1754832234320,01 5F 70 80 08 CD,1,9.320353,-65.031754,-16.206155,24432,-2048,-1843
1754832234332,01 5F 70 80 08 CD,1,9.320353,-65.031754,-16.206155,24432,-2048,-1843
1754832234343,01 5F 70 80 08 CD,1,9.320353,-65.031754,-16.206155,24432,-2048,-1843
1754832234355,01 5F 70 80 08 CD,1,9.320353,-65.031754,-16.206155,24432,-2048,-1843
1754832234366,01 5F 70 80 08 CD,1,9.320353,-65.031754,-16.206155,24432,-2048,-1843
1754832234378,01 5F 70 80 08 CD,1,9.320353,-65.031754,-16.206155,24432,-2048,-1843
1754832234401,01 5F 70 80 08 14,1,9.320353,-65.031754,-17.832926,24432,-2048,-2028
1754832234415,01 5F 70 80 08 14,1,9.320353,-65.031754,-17.832926,24432,-2048,-2028
1754832234427,01 5F 70 80 08 14,1,9.320353,-65.031754,-17.832926,24432,-2048,-2028
1754832234441,01 5F 70 80 08 14,1,9.320353,-65.031754,-17.832926,24432,-2048,-2028
1754832234452,01 5F 70 80 08 14,1,9.320353,-65.031754,-17.832926,24432,-2048,-2028
1754832234469,01 5F 70 80 08 14,1,9.320353,-65.031754,-17.832926,24432,-2048,-2028
1754832234481,01 5F 70 80 08 14,1,9.320353,-65.031754,-17.832926,24432,-2048,-2028
1754832234493,01 5F 70 80 08 14,1,9.320353,-65.031754,-17.832926,24432,-2048,-2028
1754832234506,01 5F 70 80 07 D3,1,9.320353,-65.031754,17.613092,24432,-2048,2003
1754832234519,01 5F 70 80 07 D3,1,9.320353,-65.031754,17.613092,24432,-2048,2003
1754832234531,01 5F 70 80 07 D3,1,9.320353,-65.031754,17.613092,24432,-2048,2003
1754832234543,01 5F 70 80 07 D3,1,9.320353,-65.031754,17.613092,24432,-2048,2003
1754832234556,01 5F 70 80 07 D3,1,9.320353,-65.031754,17.613092,24432,-2048,2003
1754832234571,01 5F 70 80 07 D3,1,9.320353,-65.031754,17.613092,24432,-2048,2003
1754832234584,01 5F 70 80 07 D3,1,9.320353,-65.031754,17.613092,24432,-2048,2003
1754832234598,01 5F 70 80 07 D3,1,9.320353,-65.031754,17.613092,24432,-2048,2003
1754832234612,01 5F 70 80 08 00,1,9.320353,-65.031754,-18.008793,24432,-2048,-2048
1754832234627,01 5F 70 80 08 00,1,9.320353,-65.031754,-18.008793,24432,-2048,-2048
1754832234640,01 5F 70 80 08 00,1,9.320353,-65.031754,-18.008793,24432,-2048,-2048
1754832234654,01 5F 70 80 08 00,1,9.320353,-65.031754,-18.008793,24432,-2048,-2048
1754832234667,01 5F 70 80 08 00,1,9.320353,-65.031754,-18.008793,24432,-2048,-2048
1754832234682,01 5F 70 80 08 00,1,9.320353,-65.031754,-18.008793,24432,-2048,-2048
1754832234693,01 5F 70 80 08 00,1,9.320353,-65.031754,-18.008793,24432,-2048,-2048
1754832234706,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832234723,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832234735,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832234748,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832234760,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832234776,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832234785,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832234797,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832234810,01 5F 70 80 07 8B,1,9.320353,-65.031754,16.979971,24432,-2048,1931
1754832234822,01 5F 70 80 07 8B,1,9.320353,-65.031754,16.979971,24432,-2048,1931
1754832234834,01 5F 70 80 07 8B,1,9.320353,-65.031754,16.979971,24432,-2048,1931
1754832234846,01 5F 70 80 07 8B,1,9.320353,-65.031754,16.979971,24432,-2048,1931
1754832234859,01 5F 70 80 07 8B,1,9.320353,-65.031754,16.979971,24432,-2048,1931
1754832234872,01 5F 70 80 07 8B,1,9.320353,-65.031754,16.979971,24432,-2048,1931
1754832234886,01 5F 70 80 07 8B,1,9.320353,-65.031754,16.979971,24432,-2048,1931
1754832234898,01 5F 70 80 07 8B,1,9.320353,-65.031754,16.979971,24432,-2048,1931
1754832234909,01 5F 70 80 08 3C,1,9.320353,-65.031754,-17.481192,24432,-2048,-1988
1754832234922,01 5F 70 80 08 3C,1,9.320353,-65.031754,-17.481192,24432,-2048,-1988
1754832234935,01 5F 70 80 08 3C,1,9.320353,-65.031754,-17.481192,24432,-2048,-1988
1754832234947,01 5F 70 80 08 3C,1,9.320353,-65.031754,-17.481192,24432,-2048,-1988
1754832234960,01 5F 70 80 08 3C,1,9.320353,-65.031754,-17.481192,24432,-2048,-1988
1754832234971,01 5F 70 80 08 3C,1,9.320353,-65.031754,-17.481192,24432,-2048,-1988
1754832234984,01 5F 70 80 08 3C,1,9.320353,-65.031754,-17.481192,24432,-2048,-1988
1754832234997,01 5F 70 80 08 3C,1,9.320353,-65.031754,-17.481192,24432,-2048,-1988
1754832235010,01 5F 70 80 08 60,1,9.320353,-65.031754,-17.164631,24432,-2048,-1952
1754832235024,01 5F 70 80 08 60,1,9.320353,-65.031754,-17.164631,24432,-2048,-1952
1754832235038,01 5F 70 80 08 60,1,9.320353,-65.031754,-17.164631,24432,-2048,-1952
1754832235049,01 5F 70 80 08 60,1,9.320353,-65.031754,-17.164631,24432,-2048,-1952
1754832235064,01 5F 70 80 08 60,1,9.320353,-65.031754,-17.164631,24432,-2048,-1952
1754832235077,01 5F 70 80 08 60,1,9.320353,-65.031754,-17.164631,24432,-2048,-1952
1754832235090,01 5F 70 80 08 60,1,9.320353,-65.031754,-17.164631,24432,-2048,-1952
1754832235102,01 5F 70 80 07 B9,1,9.320353,-65.031754,17.384465,24432,-2048,1977
1754832235114,01 5F 70 80 07 B9,1,9.320353,-65.031754,17.384465,24432,-2048,1977
1754832235127,01 5F 70 80 07 B9,1,9.320353,-65.031754,17.384465,24432,-2048,1977
1754832235139,01 5F 70 80 07 B9,1,9.320353,-65.031754,17.384465,24432,-2048,1977
1754832235151,01 5F 70 80 07 B9,1,9.320353,-65.031754,17.384465,24432,-2048,1977
1754832235163,01 5F 70 80 07 B9,1,9.320353,-65.031754,17.384465,24432,-2048,1977
1754832235176,01 5F 70 80 07 B9,1,9.320353,-65.031754,17.384465,24432,-2048,1977
1754832235187,01 5F 70 80 07 B9,1,9.320353,-65.031754,17.384465,24432,-2048,1977
1754832235202,01 5F 70 80 07 9B,1,9.320353,-65.031754,17.120664,24432,-2048,1947
1754832235218,01 5F 70 80 07 9B,1,9.320353,-65.031754,17.120664,24432,-2048,1947
1754832235239,01 5F 70 80 07 9B,1,9.320353,-65.031754,17.120664,24432,-2048,1947
1754832235252,01 5F 70 80 07 9B,1,9.320353,-65.031754,17.120664,24432,-2048,1947
1754832235265,01 5F 70 80 07 9B,1,9.320353,-65.031754,17.120664,24432,-2048,1947
1754832235277,01 5F 70 80 07 9B,1,9.320353,-65.031754,17.120664,24432,-2048,1947
1754832235290,01 5F 70 80 07 9B,1,9.320353,-65.031754,17.120664,24432,-2048,1947
1754832235302,01 5F 70 80 07 CE,1,9.320353,-65.031754,17.569126,24432,-2048,1998
1754832235322,01 5F 70 80 07 CE,1,9.320353,-65.031754,17.569126,24432,-2048,1998
1754832235339,01 5F 70 80 07 CE,1,9.320353,-65.031754,17.569126,24432,-2048,1998
1754832235351,01 5F 70 80 07 CE,1,9.320353,-65.031754,17.569126,24432,-2048,1998
1754832235364,01 5F 70 80 07 CE,1,9.320353,-65.031754,17.569126,24432,-2048,1998
1754832235378,01 5F 70 80 07 CE,1,9.320353,-65.031754,17.569126,24432,-2048,1998
1754832235389,01 5F 70 80 07 CE,1,9.320353,-65.031754,17.569126,24432,-2048,1998
1754832235404,01 5F 70 80 08 3A,1,9.320353,-65.031754,-17.498779,24432,-2048,-1990
1754832235423,01 5F 70 80 08 3A,1,9.320353,-65.031754,-17.498779,24432,-2048,-1990
1754832235438,01 5F 70 80 08 3A,1,9.320353,-65.031754,-17.498779,24432,-2048,-1990
1754832235450,01 5F 70 80 08 3A,1,9.320353,-65.031754,-17.498779,24432,-2048,-1990
1754832235461,01 5F 70 80 08 3A,1,9.320353,-65.031754,-17.498779,24432,-2048,-1990
1754832235473,01 5F 70 80 08 3A,1,9.320353,-65.031754,-17.498779,24432,-2048,-1990
1754832235487,01 5F 70 80 08 3A,1,9.320353,-65.031754,-17.498779,24432,-2048,-1990
1754832235499,01 5F 70 80 08 3A,1,9.320353,-65.031754,-17.498779,24432,-2048,-1990
1754832235512,01 5F 70 80 08 AE,1,9.320353,-65.031754,-16.478749,24432,-2048,-1874
1754832235525,01 5F 70 80 08 AE,1,9.320353,-65.031754,-16.478749,24432,-2048,-1874
1754832235536,01 5F 70 80 08 AE,1,9.320353,-65.031754,-16.478749,24432,-2048,-1874
1754832235547,01 5F 70 80 08 AE,1,9.320353,-65.031754,-16.478749,24432,-2048,-1874
1754832235559,01 5F 70 80 08 AE,1,9.320353,-65.031754,-16.478749,24432,-2048,-1874
1754832235572,01 5F 70 80 08 AE,1,9.320353,-65.031754,-16.478749,24432,-2048,-1874
1754832235584,01 5F 70 80 08 AE,1,9.320353,-65.031754,-16.478749,24432,-2048,-1874
1754832235597,01 5F 70 80 08 AE,1,9.320353,-65.031754,-16.478749,24432,-2048,-1874
1754832235611,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832235623,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832235635,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832235647,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832235659,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832235671,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832235684,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832235695,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832235709,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235721,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235733,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235747,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235760,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235777,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235789,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235802,01 5F 70 80 07 F2,1,9.320353,-65.031754,17.885686,24432,-2048,2034
1754832235814,01 5F 70 80 07 F2,1,9.320353,-65.031754,17.885686,24432,-2048,2034
1754832235827,01 5F 70 80 07 F2,1,9.320353,-65.031754,17.885686,24432,-2048,2034
1754832235841,01 5F 70 80 07 F2,1,9.320353,-65.031754,17.885686,24432,-2048,2034
1754832235854,01 5F 70 80 07 F2,1,9.320353,-65.031754,17.885686,24432,-2048,2034
1754832235868,01 5F 70 80 07 F2,1,9.320353,-65.031754,17.885686,24432,-2048,2034
1754832235881,01 5F 70 80 07 F2,1,9.320353,-65.031754,17.885686,24432,-2048,2034
1754832235893,01 5F 70 80 07 F2,1,9.320353,-65.031754,17.885686,24432,-2048,2034
1754832235907,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235920,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235933,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235949,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235961,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235976,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832235989,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832236000,01 5F 70 80 08 20,1,9.320353,-65.031754,-17.727406,24432,-2048,-2016
1754832236013,01 5F 70 80 08 64,1,9.320353,-65.031754,-17.129458,24432,-2048,-1948
1754832236025,01 5F 70 80 08 64,1,9.320353,-65.031754,-17.129458,24432,-2048,-1948
1754832236037,01 5F 70 80 08 64,1,9.320353,-65.031754,-17.129458,24432,-2048,-1948
1754832236049,01 5F 70 80 08 64,1,9.320353,-65.031754,-17.129458,24432,-2048,-1948
1754832236062,01 5F 70 80 08 64,1,9.320353,-65.031754,-17.129458,24432,-2048,-1948
1754832236074,01 5F 70 80 08 64,1,9.320353,-65.031754,-17.129458,24432,-2048,-1948
1754832236086,01 5F 70 80 08 64,1,9.320353,-65.031754,-17.129458,24432,-2048,-1948
1754832236098,01 5F 70 80 08 64,1,9.320353,-65.031754,-17.129458,24432,-2048,-1948
1754832236110,01 5F 70 80 08 10,1,9.320353,-65.031754,-17.868100,24432,-2048,-2032
1754832236123,01 5F 70 80 08 10,1,9.320353,-65.031754,-17.868100,24432,-2048,-2032
1754832236136,01 5F 70 80 08 10,1,9.320353,-65.031754,-17.868100,24432,-2048,-2032
1754832236148,01 5F 70 80 08 10,1,9.320353,-65.031754,-17.868100,24432,-2048,-2032
1754832236159,01 5F 70 80 08 10,1,9.320353,-65.031754,-17.868100,24432,-2048,-2032
1754832236171,01 5F 70 80 08 10,1,9.320353,-65.031754,-17.868100,24432,-2048,-2032
1754832236183,01 5F 70 80 08 10,1,9.320353,-65.031754,-17.868100,24432,-2048,-2032
1754832236194,01 5F 70 80 08 10,1,9.320353,-65.031754,-17.868100,24432,-2048,-2032
1754832236205,01 5F 70 80 08 27,1,9.320353,-65.031754,-17.665852,24432,-2048,-2009
1754832236219,01 5F 70 80 08 27,1,9.320353,-65.031754,-17.665852,24432,-2048,-2009
1754832236232,01 5F 70 80 08 27,1,9.320353,-65.031754,-17.665852,24432,-2048,-2009
1754832236244,01 5F 70 80 08 27,1,9.320353,-65.031754,-17.665852,24432,-2048,-2009
1754832236256,01 5F 70 80 08 27,1,9.320353,-65.031754,-17.665852,24432,-2048,-2009
1754832236268,01 5F 70 80 08 27,1,9.320353,-65.031754,-17.665852,24432,-2048,-2009
1754832236280,01 5F 70 80 08 27,1,9.320353,-65.031754,-17.665852,24432,-2048,-2009
1754832236293,01 5F 70 80 08 27,1,9.320353,-65.031754,-17.665852,24432,-2048,-2009
1754832236306,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832236318,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832236334,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832236346,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832236357,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832236369,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832236381,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832236397,01 5F 70 80 07 C3,1,9.320353,-65.031754,17.472399,24432,-2048,1987
1754832236408,01 5F 70 80 08 18,1,9.320353,-65.031754,-17.797753,24432,-2048,-2024
1754832236420,01 5F 70 80 08 18,1,9.320353,-65.031754,-17.797753,24432,-2048,-2024
1754832236432,01 5F 70 80 08 18,1,9.320353,-65.031754,-17.797753,24432,-2048,-2024
1754832236444,01 5F 70 80 08 18,1,9.320353,-65.031754,-17.797753,24432,-2048,-2024
1754832236457,01 5F 70 80 08 18,1,9.320353,-65.031754,-17.797753,24432,-2048,-2024
1754832236469,01 5F 70 80 08 18,1,9.320353,-65.031754,-17.797753,24432,-2048,-2024
1754832236481,01 5F 70 80 08 18,1,9.320353,-65.031754,-17.797753,24432,-2048,-2024
1754832236494,01 5F 70 80 08 18,1,9.320353,-65.031754,-17.797753,24432,-2048,-2024
1754832236506,01 5F 70 80 08 0C,1,9.320353,-65.031754,-17.903273,24432,-2048,-2036
1754832236519,01 5F 70 80 08 0C,1,9.320353,-65.031754,-17.903273,24432,-2048,-2036
1754832236530,01 5F 70 80 08 0C,1,9.320353,-65.031754,-17.903273,24432,-2048,-2036
1754832236544,01 5F 70 80 08 0C,1,9.320353,-65.031754,-17.903273,24432,-2048,-2036
1754832236556,01 5F 70 80 08 0C,1,9.320353,-65.031754,-17.903273,24432,-2048,-2036
1754832236568,01 5F 70 80 08 0C,1,9.320353,-65.031754,-17.903273,24432,-2048,-2036
1754832236581,01 5F 70 80 08 0C,1,9.320353,-65.031754,-17.903273,24432,-2048,-2036
1754832236593,01 5F 70 80 08 0C,1,9.320353,-65.031754,-17.903273,24432,-2048,-2036
1754832236604,01 5F 70 80 07 E1,1,9.320353,-65.031754,17.736199,24432,-2048,2017
1754832236617,01 5F 70 80 07 E1,1,9.320353,-65.031754,17.736199,24432,-2048,2017
1754832236630,01 5F 70 80 07 E1,1,9.320353,-65.031754,17.736199,24432,-2048,2017
1754832236643,01 5F 70 80 07 E1,1,9.320353,-65.031754,17.736199,24432,-2048,2017
1754832236655,01 5F 70 80 07 E1,1,9.320353,-65.031754,17.736199,24432,-2048,2017
1754832236668,01 5F 70 80 07 E1,1,9.320353,-65.031754,17.736199,24432,-2048,2017
1754832236680,01 5F 70 80 07 E1,1,9.320353,-65.031754,17.736199,24432,-2048,2017
1754832236692,01 5F 70 80 07 E1,1,9.320353,-65.031754,17.736199,24432,-2048,2017
1754832236704,01 5F 70 80 07 B0,1,9.320353,-65.031754,17.305325,24432,-2048,1968
1754832236717,01 5F 70 80 07 B0,1,9.320353,-65.031754,17.305325,24432,-2048,1968
1754832236729,01 5F 70 80 07 B0,1,9.320353,-65.031754,17.305325,24432,-2048,1968
1754832236746,01 5F 70 80 07 B0,1,9.320353,-65.031754,17.305325,24432,-2048,1968
1754832236758,01 5F 70 80 07 B0,1,9.320353,-65.031754,17.305325,24432,-2048,1968
1754832236770,01 5F 70 80 07 B0,1,9.320353,-65.031754,17.305325,24432,-2048,1968
1754832236782,01 5F 70 80 07 B0,1,9.320353,-65.031754,17.305325,24432,-2048,1968
1754832236793,01 5F 70 80 07 B0,1,9.320353,-65.031754,17.305325,24432,-2048,1968
1754832236806,01 5F 70 80 07 CF,1,9.320353,-65.031754,17.577919,24432,-2048,1999
1754832236819,01 5F 70 80 07 CF,1,9.320353,-65.031754,17.577919,24432,-2048,1999
1754832236838,01 5F 70 80 07 CF,1,9.320353,-65.031754,17.577919,24432,-2048,1999
1754832236850,01 5F 70 80 07 CF,1,9.320353,-65.031754,17.577919,24432,-2048,1999
1754832236862,01 5F 70 80 07 CF,1,9.320353,-65.031754,17.577919,24432,-2048,1999
1754832236873,01 5F 70 80 07 CF,1,9.320353,-65.031754,17.577919,24432,-2048,1999
1754832236885,01 5F 70 80 07 CF,1,9.320353,-65.031754,17.577919,24432,-2048,1999
1754832236903,01 5F 70 80 07 CF,1,9.320353,-65.031754,17.577919,24432,-2048,1999
1754832236915,01 5F 70 80 08 1A,1,9.320353,-65.031754,-17.780166,24432,-2048,-2022
1754832236926,01 5F 70 80 08 1A,1,9.320353,-65.031754,-17.780166,24432,-2048,-2022
1754832236939,01 5F 70 80 08 1A,1,9.320353,-65.031754,-17.780166,24432,-2048,-2022
1754832236955,01 5F 70 80 08 1A,1,9.320353,-65.031754,-17.780166,24432,-2048,-2022
1754832236967,01 5F 70 80 08 1A,1,9.320353,-65.031754,-17.780166,24432,-2048,-2022
1754832236979,01 5F 70 80 08 1A,1,9.320353,-65.031754,-17.780166,24432,-2048,-2022
1754832236992,01 5F 70 80 08 1A,1,9.320353,-65.031754,-17.780166,24432,-2048,-2022
1754832237005,01 5F 70 80 08 22,1,9.320353,-65.031754,-17.709819,24432,-2048,-2014
1754832237017,01 5F 70 80 08 22,1,9.320353,-65.031754,-17.709819,24432,-2048,-2014
1754832237031,01 5F 70 80 08 22,1,9.320353,-65.031754,-17.709819,24432,-2048,-2014
1754832237042,01 5F 70 80 08 22,1,9.320353,-65.031754,-17.709819,24432,-2048,-2014
1754832237055,01 5F 70 80 08 22,1,9.320353,-65.031754,-17.709819,24432,-2048,-2014
1754832237067,01 5F 70 80 08 22,1,9.320353,-65.031754,-17.709819,24432,-2048,-2014
1754832237080,01 5F 70 80 08 22,1,9.320353,-65.031754,-17.709819,24432,-2048,-2014
1754832237094,01 5F 70 80 08 22,1,9.320353,-65.031754,-17.709819,24432,-2048,-2014
1754832237108,01 5F 70 80 07 D9,1,9.320353,-65.031754,17.665852,24432,-2048,2009
1754832237120,01 5F 70 80 07 D9,1,9.320353,-65.031754,17.665852,24432,-2048,2009
1754832237133,01 5F 70 80 07 D9,1,9.320353,-65.031754,17.665852,24432,-2048,2009
1754832237144,01 5F 70 80 07 D9,1,9.320353,-65.031754,17.665852,24432,-2048,2009
1754832237157,01 5F 70 80 07 D9,1,9.320353,-65.031754,17.665852,24432,-2048,2009
1754832237169,01 5F 70 80 07 D9,1,9.320353,-65.031754,17.665852,24432,-2048,2009
1754832237181,01 5F 70 80 07 D9,1,9.320353,-65.031754,17.665852,24432,-2048,2009
1754832237194,01 5F 70 80 07 D9,1,9.320353,-65.031754,17.665852,24432,-2048,2009
1754832237212,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832237224,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832237236,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832237258,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832237268,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832237281,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832237293,01 5F 70 80 07 AD,1,9.320353,-65.031754,17.278945,24432,-2048,1965
1754832237313,01 5F 70 80 07 77,1,9.320353,-65.031754,16.804104,24432,-2048,1911
1754832237325,01 5F 70 80 07 77,1,9.320353,-65.031754,16.804104,24432,-2048,1911
1754832237337,01 5F 70 80 07 77,1,9.320353,-65.031754,16.804104,24432,-2048,1911
1754832237350,01 5F 70 80 07 77,1,9.320353,-65.031754,16.804104,24432,-2048,1911
1754832237364,01 5F 70 80 07 77,1,9.320353,-65.031754,16.804104,24432,-2048,1911
1754832237377,01 5F 70 80 07 77,1,9.320353,-65.031754,16.804104,24432,-2048,1911
1754832237389,01 5F 70 80 07 77,1,9.320353,-65.031754,16.804104,24432,-2048,1911
1754832237407,01 5F 70 80 08 9E,1,9.320353,-65.031754,-16.619443,24432,-2048,-1890
1754832237420,01 5F 70 80 08 9E,1,9.320353,-65.031754,-16.619443,24432,-2048,-1890
1754832237434,01 5F 70 80 08 9E,1,9.320353,-65.031754,-16.619443,24432,-2048,-1890
1754832237447,01 5F 70 80 08 9E,1,9.320353,-65.031754,-16.619443,24432,-2048,-1890
1754832237459,01 5F 70 80 08 9E,1,9.320353,-65.031754,-16.619443,24432,-2048,-1890
1754832237477,01 5F 70 80 08 9E,1,9.320353,-65.031754,-16.619443,24432,-2048,-1890
1754832237490,01 5F 70 80 08 9E,1,9.320353,-65.031754,-16.619443,24432,-2048,-1890
1754832237502,01 5F 70 80 08 9E,1,9.320353,-65.031754,-16.619443,24432,-2048,-1890
1754832237514,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832237527,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832237539,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832237552,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832237563,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832237583,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832237594,01 5F 70 80 07 CB,1,9.320353,-65.031754,17.542745,24432,-2048,1995
1754832237606,01 5F 70 80 07 AA,1,9.320353,-65.031754,17.252565,24432,-2048,1962
1754832237618,01 5F 70 80 07 AA,1,9.320353,-65.031754,17.252565,24432,-2048,1962
1754832237634,01 5F 70 80 07 AA,1,9.320353,-65.031754,17.252565,24432,-2048,1962
