2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 3-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 1-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 2-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 4-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 5-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 5-1
2025-08-11 12:08:16,778 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 5-1
2025-08-11 12:08:16,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 6-1
2025-08-11 12:08:16,778 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 6-1
2025-08-11 12:08:16,778 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 6-1
2025-08-11 12:08:16,871 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:08:59,046 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
